time,algoritimo,server,carId, CoordX, CoordY, idObj,SizeObj,obDetect,prioridadeVideo,deadline,coordObjX,coordObjY
1261,2,server2,1,1519.87,770.2,1,0.765874,2,1,30,1764.96,949866
2191,2,server2,1,1518.57,770.2,2,0.867496,2,1,30,1690.94,980.64
2821,2,server2,1,1516.38,770.2,3,0.684874,2,2,62,1747.04,640918
3223,2,server2,1,1514.74,770.2,4,0.627269,2,2,80,1631.99,919752
4252,2,server2,3,779.8,1518.38,5,0.435816,2,0,8,846884,1361.49
4464,2,server2,3,779.8,1517.83,6,0.601789,2,2,58,671941,1295.55
4561,2,server2,1,1507.41,770.2,7,0.767912,2,1,29,1596.29,856.76
5064,2,server2,1,1503.77,770.2,8,1.70967,2,1,29,1260.97,825793
5.29,2,server2,5,1519.87,770.2,9,0.650837,2,2,77,1720.18,1042.7
5319,2,server2,3,779.8,1514.44,10,0.768187,2,1,22,820797,1413.05
6195,2,server2,5,1518.64,770.2,11,1.22583,2,1,32,1600.08,769426
6431,2,server2,3,779.8,1508.38,12,0.491453,2,2,70,533399,1621.56
6802,2,server2,3,779.8,1506.33,13,1.37716,2,2,70,673722,1334.89
7.33,2,server2,1,1494.9,770.2,14,0.410325,2,2,83,1342.66,826374
7349,2,server2,1,1480.52,770.2,15,1.64969,2,1,35,1213.69,1063.93
7447,2,server2,5,1514.41,770.2,16,0.46594,2,2,59,1409.5,761413
7.48,2,server2,3,779.8,1500.86,17,0.610835,2,1,28,920408,1388.38
7869,2,server2,3,779.8,1497.33,18,0.826426,2,1,28,734218,1722.5
8165,2,server2,5,1510.04,770.2,19,1.08602,1,2,84,1677.6,543374
8327,2,server2,3,779.8,1493.47,20,1.99494,1,2,77,855.2,1739.48
8537,2,server2,1,1468.97,770.2,21,0.401097,2,1,29,1360.65,803242
8537,2,server2,1,1468.97,770.2,22,0.453116,2,1,29,1745.28,1022.21
8539,2,server2,1,1467.68,770.2,23,1.83583,2,1,33,1393.53,767.32
9286,2,server2,3,779.8,1482.51,24,1.00093,2,1,32,736496,1577.57
9436,2,server2,5,1501.86,770.2,25,1.0394,2,2,57,1489.01,936539
9447,2,server2,1,1453.44,770.2,26,0.508812,2,2,95,1695.96,470931
9449,2,server2,5,1501,770.2,27,2.18197,2,2,57,1217.55,622493
9.8,2,server2,3,779.8,1476.48,28,1.98074,2,1,32,884846,1381.86
10.19,2,server2,9,1518.63,770.2,29,0.421552,2,1,20,1430.77,734051
10203,2,server2,5,1493.5,770.2,30,0.483599,2,1,44,1413.64,690269
10347,2,server2,1,1444.37,770.2,31,0.423833,2,2,80,1333.79,792334
10364,2,server2,1,1444.37,770.2,32,0.467113,2,2,80,1257.33,496419
10541,2,server2,9,1517.52,770.2,33,0.508184,2,2,81,1456.9,654869
10704,2,server2,3,779.8,1465.59,34,0.946047,2,2,90,715047,1217.24
11138,2,server2,5,1482.26,770.2,35,0.748886,2,2,77,1243.65,880.11
11.17,2,server2,1,1431.41,770.2,36,0.858267,2,1,42,1408.47,672384
11199,2,server2,5,1482.26,770.2,37,0.806088,2,2,77,1534.17,1006.65
11305,2,server2,9,1514.8,770.2,38,0.866482,2,0,14,1420.48,936905
11601,2,server2,3,779.8,1454.7,39,0.964797,2,2,95,779522,1549.04
11996,2,server2,3,779.8,1449.88,40,0.997583,2,2,95,1002.8,1716.06
12181,2,server2,5,1469.18,770.2,41,0.544897,2,2,81,1736.17,553756
12181,2,server2,5,1469.18,770.2,42,0.881968,2,2,81,1501.2,666493
12194,2,server2,1,1418.47,770.2,43,0.763095,2,2,88,1212.01,783375
12.21,2,server2,9,1509.88,770.2,44,0.527726,2,2,100,1345.95,811139
12.23,2,server2,1,1417.18,770.2,45,1.07687,2,2,88,1384.13,797414
12.28,2,server2,11,779.8,1518.34,46,0.528309,2,1,34,514578,1594.79
12523,2,server2,3,779.8,1442.62,46,1.87339,2,2,62,686515,1630
12524,2,server2,11,779.8,1517.49,47,1.03387,2,1,34,839518,1677.52
12554,2,server2,11,779.8,1517.49,48,1.4241,2,2,99,864959,1661.7
13144,2,server2,5,1455.66,770.2,49,1.24386,2,2,86,1670.06,591297
13181,2,server2,1,1405.52,770.2,50,0.613642,2,1,38,1516.93,844151
13183,2,server2,11,779.8,1515.33,51,1.34092,1,1,27,656063,1681.5
13202,2,server2,3,779.8,1435.39,52,0.99544,2,1,28,943569,1532.47
13235,2,server2,9,1502.61,770.2,53,1.03887,2,0,13,1311.65,576488
13237,2,server2,9,1502.61,770.2,54,1.48102,2,0,13,1720.85,921639
13.24,2,server2,3,779.8,1434.19,55,2.01606,2,1,28,497759,1237.49
14135,2,server2,3,779.8,1423.32,56,0.794567,0,2,70,664174,1263.83
14148,2,server2,1,1392.58,770.2,57,0.541863,2,1,45,1307.94,530506
14148,2,server2,5,1442.16,770.2,58,0.604296,2,2,80,1528.37,856437
14163,2,server2,9,1493.46,770.2,59,1.16005,1,2,64,1691.24,1051.13
14205,2,server2,11,779.8,1510.15,60,0.938913,2,1,40,756265,1388.35
14305,2,server2,13,1518.34,770.2,61,0.809435,2,2,67,1520.55,850107
14425,2,server2,3,779.8,1419.7,62,1.20045,2,2,70,1031.32,1555.92
14464,2,server2,9,1490.36,770.2,63,1.22732,2,2,64,1437.04,918363
14633,2,server2,13,1517.12,770.2,64,1.17889,2,2,89,1297.24,521955
15145,2,server2,11,779.8,1502.84,65,0.469518,2,1,25,487429,1214.42
15145,2,server2,11,779.8,1502.84,66,2.57686,2,1,25,858583,1613.62
15149,2,server2,1,1379.63,770.2,67,2.62315,1,1,38,1601.34,543829
15159,2,server2,9,1482.52,770.2,68,1.15531,2,1,40,1605.15,752644
15161,2,server2,3,779.8,1411.23,69,1.29856,2,2,59,726519,1640.69
15166,2,server2,13,1515.1,770.2,70,0.430488,2,1,49,1461.19,912338
15171,2,server2,5,1428.63,770.2,71,0.450911,1,1,29,1150.7,847221
15186,2,server2,13,1515.1,770.2,72,0.537842,2,1,49,1263.33,737434
15241,2,server2,3,779.8,1410.02,73,1.30407,2,2,59,934398,1513.54
15242,2,server2,15,779.8,1519.88,74,1.11506,2,1,21,605314,1475.52
15303,2,server2,9,1481.33,770.2,75,1.65848,2,1,40,1564.39,853375
16.13,2,server2,13,1509.52,770.2,76,2.03699,2,1,46,1483.49,540895
16.13,2,server2,13,1509.52,770.2,77,2.33021,2,1,46,1423.12,1059.84
16145,2,server2,3,779.8,1399.16,78,0.509804,2,2,58,993473,1548.87
16148,2,server2,5,1415.1,770.2,79,0.797394,2,2,91,1480.25,788831
16166,2,server2,1,1366.7,770.2,80,0.717975,2,1,25,1281.4,820726
16202,2,server2,11,779.8,1493.5,81,2.16433,2,2,96,651207,1395.87
16.3,2,server2,15,779.8,1518.38,82,0.70393,2,2,72,1017.87,1358.07
16436,2,server2,9,1470.72,770.2,83,0.520923,2,1,46,1621.01,652324
16438,2,server2,9,1470.72,770.2,84,1.38396,2,1,46,1693.51,571245
16559,2,server2,15,779.8,1517.55,85,0.839689,2,2,72,529371,1272.45
16568,2,server2,1,1361.52,770.2,86,1.95426,2,1,25,1581.67,941825
17126,2,server2,5,1401.58,770.2,87,0.459653,2,1,50,1118.33,776147
17133,2,server2,9,1458.93,770.2,88,0.48739,1,2,91,1660.63,1035.07
17136,2,server2,13,1501.94,770.2,89,1.21749,1,1,26,1544.3,757847
17148,2,server2,3,779.8,1387.09,90,0.994555,1,2,97,508669,1676.63
17153,2,server2,1,1353.74,770.2,91,0.669221,2,2,96,1503.14,593767
17174,2,server2,5,1401.58,770.2,92,0.863682,2,1,50,1677.44,986159
17224,2,server2,11,779.8,1482.13,93,0.426365,2,2,67,547516,1736.25
17397,2,server2,15,779.8,1514.46,94,0.901128,2,1,43,689.18,1503.98
17399,2,server2,11,779.8,1479.63,95,0.683702,2,2,67,618215,1252.02
17424,2,server2,15,779.8,1513.99,96,1.5893,1,1,43,875787,1307.68
18127,2,server2,9,1447.13,770.2,97,1.36419,2,2,93,1706.84,614956
18.13,2,server2,15,779.8,1510.15,98,0.5864,2,2,81,856864,1269.9
18133,2,server2,1,1340.8,770.2,99,0.434671,2,2,54,1243.43,628537
18139,2,server2,11,779.8,1469.19,100,0.477743,1,2,87,919679,1434.72
18147,2,server2,5,1388.05,770.2,101,0.45685,2,1,45,1164.36,700042
18151,2,server2,3,779.8,1375.02,102,0.993248,2,2,56,549761,1436.85
18154,2,server2,5,1388.05,770.2,103,0.632176,2,1,45,1465,717235
18376,2,server2,13,1490.31,770.2,104,1.31068,2,2,97,1518.74,487666
19129,2,server2,1,1327.86,770.2,105,2.20904,2,1,43,1086.39,856556
19129,2,server2,1,1327.86,770.2,106,2.58197,2,1,43,1125.4,787.57
19132,2,server2,5,1374.55,770.2,107,0.882324,2,0,23,1241.41,835127
19148,2,server2,9,1435.31,770.2,108,0.587399,2,2,66,1475.47,495628
19163,2,server2,15,779.8,1503.08,109,1.48338,2,2,85,614816,1434.76
19.17,2,server2,15,779.8,1503.08,110,2.47872,2,2,85,705733,1270.37
19171,2,server2,3,779.8,1362.94,111,1.40615,2,1,47,1060,1144.99
19184,2,server2,11,779.8,1456.1,112,0.874767,2,1,31,1021.81,1555.4
19184,2,server2,11,779.8,1456.1,113,1.99358,2,1,31,481133,1749.96
19278,2,server2,19,779.8,1519.87,114,0.856061,2,1,38,1026.13,1310.87
19461,2,server2,13,1481.85,770.2,115,0.55692,2,2,89,1396.78,912962
20124,2,server2,5,1361.05,770.2,116,2.21739,2,2,94,1111.11,601731
20148,2,server2,9,1423.51,770.2,117,0.560388,2,2,101,1361.44,614927
20148,2,server2,9,1423.51,770.2,118,1.88253,2,2,1,,
20141,2,server1,10,770.2,124177,115,0.753068,1,1,47,955.62,354.3
20293,2,server1,2,770.2,219925,116,2.54379,1,1,34,571977,312.32
20303,2,server1,16,47.7065,779.8,117,1.43841,2,2,95,279.3,597083
20315,2,server1,18,770.2,35.7182,118,1.04715,2,2,77,743691,-26.8235
20476,2,server1,10,770.2,128469,119,1.49365,2,1,47,896077,224311
20604,2,server1,18,770.2,36.7231,120,1.88378,1,2,77,704746,-155215
21141,2,server1,10,770.2,138493,121,0.690935,2,2,101,645473,165251
21147,2,server1,20,31.3761,779.8,122,0.578645,1,1,51,53.7769,1017.62
21152,2,server1,14,770.2,81333,123,0.514021,2,2,79,845593,319408
21163,2,server1,18,770.2,40.2091,124,0.876123,2,1,48,839597,32.5475
21535,2,server1,20,32.5424,779.8,125,0.582554,2,1,51,3.32613,945.42
21568,2,server1,20,32.5424,779.8,125,0.57969,2,2,92,124456,705.78
21568,2,server1,20,32.5424,779.8,126,1.05499,2,2,92,-33.1669,962851
22107,2,server1,14,770.2,96.6758,127,0.662458,2,2,78,887397,122172
22116,2,server1,10,770.2,152837,128,0.900255,1,1,47,562.36,217069
22118,2,server1,18,770.2,47.6947,129,1.3537,2,1,36,796344,298024
22125,2,server1,14,770.2,96.6758,130,1.59173,2,2,78,734176,60.2598
22741,2,server1,20,36.8763,779.8,131,1.37242,2,2,76,-129274,976328
23138,2,server1,10,770.2,167183,132,0.531563,2,2,108,798401,391411
23139,2,server1,14,770.2,112736,133,1.08054,2,2,71,909613,-85.8411
23163,2,server1,18,770.2,57.0733,134,1.69689,2,2,73,813629,139.02
23186,2,server1,16,80.3954,779.8,135,2.05047,2,0,23,47.1027,850.47
23221,2,server1,20,41.0834,779.8,136,0.530677,2,2,77,-178345,682821
23.24,2,server1,6,770.2,221096,137,0.439959,2,2,83,1064.04,-26.7586
23.26,2,server1,4,225831,779.8,138,1.18191,2,2,93,215469,740.17
23269,2,server1,22,770.2,31.6296,139,0.585093,2,2,98,1018.55,-41.3507
23312,2,server1,8,209577,776.6,140,1.32362,2,0,27,307376,1074.62
23444,2,server1,20,42.4756,779.8,141,0.789722,2,2,77,337494,614361
23539,2,server1,6,770.2,225276,139,0.617643,2,2,83,678996,389414
23632,2,server1,20,43.9308,779.8,140,1.86455,2,2,76,22.1477,612879
23654,2,server1,22,770.2,32.8038,141,1.89417,2,2,107,956843,-36.0856
23679,2,server1,22,770.2,32.8038,142,2.58695,2,2,107,656644,139719
24.11,2,server1,10,770.2,181519,143,1.22813,2,2,87,530547,73.7221
24121,2,server1,14,770.2,128814,144,0.402842,1,1,52,531285,220717
24121,2,server1,14,770.2,128814,145,0.476208,2,1,52,586306,341
24132,2,server1,18,770.2,68.4527,146,1.16688,2,2,95,1004.16,366959
24139,2,server1,20,47.8865,779.8,147,1.48576,2,2,76,222.9,1046.31
24161,2,server1,22,770.2,34694,148,0.451286,2,2,91,591847,306094
24228,2,server1,18,770.2,69.7038,149,1.19491,2,2,95,490479,335061
24291,2,server1,0,318712,779.8,150,0.420465,1,1,30,541734,848427
24574,2,server1,20,51.3756,779.8,151,1.81728,2,2,76,224588,1030.56
25113,2,server1,14,770.2,144867,152,0.548439,2,1,41,537.12,-3.14319
25136,2,server1,22,770.2,39.9588,153,2.20083,2,1,31,610114,213.5
25147,2,server1,18,770.2,81.9877,154,1.4586,2,2,78,723253,274396
25147,2,server1,18,770.2,81.9877,155,2.17312,2,2,78,664227,256252
25218,2,server1,24,31.5843,779.8,156,1.18006,2,1,48,-253457,858298
25253,2,server1,10,770.2,197291,156,1.13318,2,1,33,581175,211377
25858,2,server1,24,33.4478,779.8,157,1.73612,2,1,48,-201674,565551
25882,2,server1,24,33.4478,779.8,155,2.58017,2,2,79,-107.16,758734
26125,2,server1,14,770.2,160936,156,0.483643,1,2,115,995.59,102983
26.13,2,server1,14,770.2,160936,157,0.524337,2,2,115,819407,254247
26149,2,server1,18,770.2,97.5739,158,0.74368,2,1,41,720543,-106421
26153,2,server1,22,770.2,47.2214,159,0.619228,2,1,35,1034.25,-50.2341
26223,2,server1,24,35.0911,779.8,160,0.407354,2,1,40,163501,877767
26443,2,server1,24,36.0273,779.8,160,1.62003,2,1,40,307554,668327
26553,2,server1,22,770.2,50.6255,161,1.15623,1,1,35,548122,74.9883
27114,2,server1,14,770.2,176995,162,0.480266,2,2,85,1030.46,-49.4116
27114,2,server1,14,770.2,176995,163,0.718927,2,2,85,880201,389531
27125,2,server1,18,770.2,113967,164,0.4599,2,2,97,961.23,-77.4482
27.13,2,server1,18,770.2,113967,165,0.73733,1,2,97,660054,-109653
27141,2,server1,22,770.2,56.3083,166,0.597915,1,2,103,949593,318727
27157,2,server1,20,80.6776,779.8,167,1.99066,2,1,55,255.52,697704
27184,2,server1,24,39945,779.8,168,1.18514,2,1,52,120144,755826
27214,2,server1,26,770.2,31.6473,169,1.61966,2,0,27,1032.78,250838
27268,2,server1,16,141.61,779.8,170,1.71888,2,0,29,433213,859316
27301,2,server1,10,770.2,225.97,169,0.681025,2,2,72,536847,248747
27358,2,server1,10,770.2,227408,170,2.12398,2,2,72,471179,313163
27373,2,server1,22,770.2,58.3466,171,1.75009,2,2,103,575396,196674
28125,2,server1,18,770.2,130365,172,0.635427,2,2,77,1016.24,337356
28228,2,server1,22,770.2,68572,171,0.551033,2,1,60,847776,-165919
28252,2,server1,24,48.2116,779.8,172,0.656178,2,2,74,21.7795,512253
28255,2,server1,8,290124,776.6,173,2.45616,1,1,44,371583,654811
28301,2,server1,28,30.1258,779.8,174,1.57001,2,2,93,239883,836434
28322,2,server1,12,208602,779.8,175,0.608646,1,2,95,195.36,789.77
28547,2,server1,26,770.2,36.7496,176,0.711998,2,2,86,1025.83,-261731
28576,2,server1,26,770.2,36.7496,176,0.994387,2,2,111,615676,-51551
28582,2,server1,26,770.2,36.7496,177,1.15244,2,2,111,916798,-113228
28709,2,server1,12,214224,779.8,178,2.37167,2,2,86,-57.8737,792346
28876,2,server1,28,30.7925,779.8,179,2.78211,1,2,93,310164,494831
28883,2,server1,24,52.7736,779.8,180,0.826744,2,2,74,178795,534641
29173,2,server1,22,770.2,80.3566,181,0.986711,2,1,60,738904,207496
29173,2,server1,28,31.4152,779.8,182,0.83833,2,2,113,-95405,699944
29178,2,server1,22,770.2,80.3566,183,1.28448,2,1,60,521.69,363501
29277,2,server1,18,770.2,148429,184,1.1722,2,2,91,947502,13.9785
29288,2,server1,14,770.2,210739,185,0.442833,2,2,89,629526,368387
29.29,2,server1,4,298358,779.8,186,1.95448,0,2,76,553.32,720413
29322,2,server1,26,770.2,41.5339,187,0.721849,2,0,32,837141,-203899
29411,2,server1,26,770.2,41.5339,188,0.794283,1,0,32,562776,228096
29.47,2,server1,14,770.2,213942,189,0.500424,2,2,89,508686,126.87
30112,2,server1,22,770.2,94.7373,190,1.20584,2,2,90,518418,19.2087
30126,2,server1,18,770.2,163194,191,0.600166,2,1,43,548.39,162681
30129,2,server1,26,770.2,47.5744,192,0.71146,1,0,31,638074,324824
30.15,2,server1,26,770.2,47.5744,193,1.19049,2,0,31,824394,-90.6852
30195,2,server1,28,34.6519,779.8,194,1.51014,2,2,100,76.8183,724657
30247,2,server1,6,770.2,318461,195,1.20523,2,1,64,1055.29,190.33
30253,2,server1,2,770.2,346153,196,1.85736,2,2,76,1049.65,232845
30262,2,server1,18,770.2,164832,197,0.656558,2,1,43,917988,426349
30289,2,server1,30,770.2,30.1259,198,0.618418,2,2,67,499627,76.4044
31108,2,server1,18,770.2,179608,199,0.438834,1,2,72,871843,-68.2858
31117,2,server1,22,770.2,109193,200,0.438783,2,2,105,999506,297416
31122,2,server1,26,770.2,56.8586,201,0.699232,2,2,107,809543,-86.0701
31123,2,server1,22,770.2,109193,202,1.34399,2,2,105,758783,245748
31124,2,server1,18,770.2,179608,203,0.854088,1,2,72,791488,298747
31162,2,server1,28,39.8795,779.8,204,0.545698,2,2,119,182.37,595556
31232,2,server1,30,770.2,31.7131,205,1.8413,2,2,90,627162,276714
31.3,2,server1,10,770.2,283331,206,0.403289,2,2,120,567173,409467
32123,2,server1,26,770.2,68086,207,0.404775,2,1,66,1042.58,52.4024
32136,2,server1,30,770.2,34.9085,207,0.749468,2,2,80,733879,-167533
32138,2,server1,22,770.2,123651,207,1.69202,2,2,76,904929,72.9769
32138,2,server1,28,46.9317,779.8,208,0.530262,2,2,115,87.2927,1073.55
32141,2,server1,12,263525,779.8,209,2.65367,2,1,46,92.3914,974638
32157,2,server1,16,214947,779.8,210,0.757002,2,2,84,109582,614519
32279,2,server1,30,770.2,35.3673,211,2.42829,2,2,67,908.43,307376
33155,2,server1,26,770.2,81.2585,211,2.00121,2,1,66,1017.37,113.87
33211,2,server1,20,155973,779.8,212,1.21369,2,2,83,-82.4768,764468
33228,2,server1,30,770.2,41.0358,213,1.20834,2,1,64,605.87,285697
34.11,2,server1,22,770.2,152521,212,0.687381,2,0,35,928217,333107
34115,2,server1,22,770.2,152521,212,0.696221,2,0,35,867692,-31.5577
34128,2,server1,30,770.2,47.8154,213,1.41739,2,2,104,549944,-208497
34183,2,server1,30,770.2,47.8154,214,2.85353,2,2,104,958.51,110987
34184,2,server1,26,770.2,95.8611,213,1.07289,2,2,122,626507,-84.4342
34243,2,server1,24,127623,779.8,214,1.08592,2,0,37,202778,828
34256,2,server1,18,770.2,230461,213,0.483109,2,1,57,672838,470921
34274,2,server1,0,458239,779.8,214,1.17858,2,2,83,435776,751881
34279,2,server1,24,127623,779.8,215,1.78746,2,0,37,232918,583729
34284,2,server1,2,770.2,396667,216,1.37001,2,1,61,609864,571007
35122,2,server1,22,770.2,166986,217,1.15549,2,1,46,835621,337699
35122,2,server1,26,770.2,110548,217,0.503232,2,1,43,487999,366595
35128,2,server1,22,770.2,166986,218,1.6096,2,1,46,1016.73,250907
35128,2,server1,26,770.2,110548,219,2.16862,2,1,43,965257,143934
35169,2,server1,6,770.2,385476,220,0.443848,2,1,69,542908,550.22
35235,2,server1,12,307185,779.8,221,0.708731,2,1,42,382662,969575
35244,2,server1,30,770.2,58.3474,222,0.407232,2,1,57,815588,239659
35299,2,server1,8,405289,776.6,223,0.643762,2,2,99,236216,502178
36122,2,server1,30,770.2,68.4628,224,0.731144,2,1,56,948701,-28.9386
36131,2,server1,4,381.84,779.8,225,1.1737,2,1,57,655833,487905
36137,2,server1,4,381.84,779.8,226,1.27784,2,1,57,281171,655665
36141,2,server1,26,770.2,125212,226,1.44231,2,2,82,800621,370096
36149,2,server1,22,770.2,181425,227,0.471855,2,1,46,563216,176499
36192,2,server1,22,770.2,181425,228,0.716918,2,1,46,989091,63604
36322,2,server1,20,196149,779.8,229,0.925911,2,1,43,431601,632999
36359,2,server1,20,196149,779.8,229,1.46639,2,1,43,443394,693784
37118,2,server1,30,770.2,79.7873,230,2.87646,1,2,101,767734,193028
37.14,2,server1,26,770.2,139872,231,0.410005,2,1,69,1049.3,74.5728
37.15,2,server1,10,770.2,367971,232,0.744162,2,2,94,625045,501663
37186,2,server1,18,770.2,278063,233,0.439418,2,2,116,688.15,437.94
37189,2,server1,26,770.2,139872,234,0.429134,2,1,69,517485,48.1569
37253,2,server1,18,770.2,279.71,235,0.440693,2,2,116,712585,431576
37292,2,server1,28,111516,779.8,236,0.4348,2,2,89,-64.3591,721282
37453,2,server1,28,114638,779.8,237,0.687117,2,2,79,269987,482164
38136,2,server1,26,770.2,154559,238,1.89482,2,1,52,571269,272622
38217,2,server1,16,306209,779.8,239,0.529604,2,0,39,396363,519656
38227,2,server1,10,770.2,383767,239,1.04057,2,0,39,973903,644585
38237,2,server1,16,306209,779.8,240,1.30926,1,0,39,135354,583049
38266,2,server1,30,770.2,92.2651,241,0.972218,2,0,39,642648,-36.5767
38291,2,server1,22,770.2,211765,242,0.69707,2,2,78,622571,60.5595
38.31,2,server1,24,188155,779.8,243,0.802387,2,2,96,430907,526794
38741,2,server1,30,770.2,97.9256,244,1.00838,2,0,39,901937,-43.2579
38754,2,server1,22,770.2,218992,244,0.908478,2,2,78,850522,505557
38793,2,server1,10,770.2,390934,245,2.07869,2,0,39,478367,396677
39117,2,server1,30,770.2,102454,246,0.697245,2,1,46,956.17,36.5972
39134,2,server1,30,770.2,102454,247,1.55864,2,1,46,608539,295169
39166,2,server1,26,770.2,169241,247,0.734423,2,2,82,597586,48.0533
39179,2,server1,14,770.2,369321,248,0.919434,2,1,67,860118,427344
39572,2,server1,14,770.2,375517,249,1.6804,2,1,67,696087,489315
39697,2,server1,26,770.2,176583,248,1.01871,2,2,82,1055.83,240331
40112,2,server1,26,770.2,183916,248,0.702435,2,0,40,724302,337775
40136,2,server1,30,770.2,113819,249,0.819175,2,1,68,876268,141559
40196,2,server1,30,770.2,113819,250,0.977004,2,1,68,697095,99.0555
40244,2,server1,20,245061,779.8,251,1.49842,2,1,66,305265,696889
40302,2,server1,20,245061,779.8,252,1.71773,2,1,66,468027,750525
40308,2,server1,12,377603,779.8,253,0.588663,2,1,71,312172,588.17
40317,2,server1,18,770.2,330574,254,1.75391,2,1,47,904164,72.8235
41116,2,server1,30,770.2,125144,255,1.36901,2,2,81,557031,337456
41128,2,server1,30,770.2,125144,256,1.51839,2,2,81,875255,344036
41.15,2,server1,8,502301,776.6,257,0.677489,2,1,51,512019,940957
41156,2,server1,28,172416,779.8,258,0.573672,2,2,105,200208,692248
41296,2,server1,2,770.2,485032,259,2.10443,2,1,58,700678,307677
42114,2,server1,30,770.2,136464,260,0.690969,2,1,74,958451,427724
42.12,2,server1,30,770.2,136464,259,0.764491,2,1,74,749233,-37.9034
42144,2,server1,24,244338,779.8,260,0.554623,2,2,125,36.8226,1058.95
42258,2,server1,26,770.2,214738,260,0.492932,2,1,52,680334,-53.8583
42.27,2,server1,26,770.2,214738,260,1.90923,2,1,52,875897,66.8171
43128,2,server1,30,770.2,147793,261,0.943074,1,1,61,708998,-72419
43273,2,server1,6,773.4,496492,262,0.752055,2,1,57,1041.93,409953
43282,2,server1,14,773.4,432058,263,1.78832,2,1,77,923906,491.82
44035,2,server1,14,773.4,444918,264,2.66254,2,1,77,815731,504023
44114,2,server1,30,770.2,159136,265,1.24621,2,1,57,662381,359153
44125,2,server1,30,770.2,159136,266,1.58909,1,1,57,1025.54,-44.1057
44135,2,server1,26,770.2,242641,267,1.70919,2,2,130,665386,73842
44211,2,server1,4,479855,779.8,267,0.505589,2,1,70,589419,607808
44233,2,server1,18,770.2,394585,266,0.765595,2,2,114,736798,416645
44.51,2,server1,4,483497,779.8,267,0.519724,2,1,70,490481,877555
44.51,2,server1,4,483497,779.8,268,1.11071,2,2,83,254881,781093
45123,2,server1,30,770.2,170486,269,0.475113,2,1,57,729679,-56.8719
45135,2,server1,30,770.2,170486,270,0.580199,2,1,57,846.07,138185
45237,2,server1,28,236494,779.8,271,0.928046,1,1,59,472679,673138
45289,2,server1,16,411001,779.8,272,1.63383,2,1,64,612206,776796
45582,2,server1,28,241184,779.8,273,1.45782,2,1,59,-65.8486,555738
45982,2,server1,16,421473,779.8,274,1.75203,2,1,64,161.15,890246
46119,2,server1,30,770.2,181842,275,0.417451,2,2,109,793509,-119.02
46151,2,server1,22,770.2,325938,276,0.818917,2,0,47,970889,105352
46.25,2,server1,22,770.2,327389,277,0.842922,2,0,47,1011.29,390529
47208,2,server1,26,770.2,286676,277,0.514017,1,1,60,863019,483585
48.17,2,server1,24,334421,776.6,278,1.65676,2,2,113,374559,702.69
48.19,2,server1,24,334421,776.6,279,1.69291,2,2,113,523537,766641
48255,2,server1,30,770.2,205695,280,1.24535,2,2,118,691125,455.69
48297,2,server1,0,653594,779.8,281,0.840905,1,2,127,660386,789707
50206,2,server1,22,770.2,383763,282,1.36254,2,1,72,588.27,342871
50.26,2,server1,20,370602,779.8,281,0.400006,2,1,79,446949,897114
50.29,2,server1,26,770.2,332186,282,0.686755,2,2,134,741098,434.32
50317,2,server1,2,770.2,599924,282,0.798888,2,2,91,662963,619537
51203,2,server1,30,770.2,238635,281,1.65638,2,1,67,553266,5.19497
51283,2,server1,30,770.2,239776,282,1.74263,2,1,67,876795,87.4142
52185,2,server1,8,683226,776.6,283,0.913928,2,1,61,721576,1042.7
52.27,2,server1,18,770.2,525929,278,0.699587,2,1,76,590.46,312127
52274,2,server1,12,546569,779.8,279,1.46149,2,2,95,275435,718002
53201,2,server1,6,773.4,634.27,280,0.658827,2,2,132,701648,766958
54155,2,server1,30,770.2,272661,279,0.905686,2,2,142,488.46,533576
54395,2,server1,30,770.2,274934,279,1.12696,2,2,142,978239,10.8971
55228,2,server1,26,770.2,405566,275,0.457665,2,2,93,569895,580811
55239,2,server1,16,560638,779.8,274,0.844205,2,2,130,680194,650932
55579,2,server1,16,565119,779.8,275,1.37376,2,2,130,318657,619329
56325,2,server1,24,458452,776.6,276,0.737046,2,1,81,528502,1066.2
56424,2,server1,24,459.96,776.6,274,0.77389,2,1,81,338612,678443
58141,2,server1,20,469772,779.8,275,1.22837,2,2,135,585611,770.31
58191,2,server1,20,469772,779.8,274,1.32821,2,2,135,234135,775369
59141,2,server1,14,773.4,687492,275,0.471332,2,2,104,706088,985003
61149,2,server1,30,770.2,352109,270,1.57683,2,1,93,538818,247871
61274,2,server1,10,770.2,712998,270,0.54495,2,2,113,499908,781278
61284,2,server1,18,770.2,673709,269,0.744574,2,2,106,954535,835.38
61313,2,server1,28,483279,776.6,270,0.573056,2,1,76,761678,486326
36836,2,server2,5,1144.65,770.2,342,0.411366,2,1,51,918.26,507521
36836,2,server2,5,1144.65,770.2,343,0.632658,2,1,51,929142,862658
37151,2,server2,11,779.8,1220.36,344,1.22832,2,1,44,566631,1279.86
37151,2,server2,11,779.8,1220.36,345,2.47469,2,1,44,639196,1115.84
37152,2,server2,15,779.8,1278.71,346,1.28142,2,1,55,634101,1318.35
37152,2,server2,19,779.8,1305.47,347,0.414687,1,2,81,1032.79,1544.44
37152,2,server2,19,779.8,1305.47,348,0.508631,2,2,81,769476,1417.16
37163,2,server2,15,779.8,1278.71,349,1.38674,2,1,55,547898,1556.7
37287,2,server2,9,1293.7,770.2,350,0.547327,2,1,40,1050.95,591256
