time,algoritimo,server,carId, CoordX, CoordY, idObj,SizeObj,obDetect,prioridadeVideo,deadline,coordObjX,coordObjY,
80.25,2,server2,8,1050.14,779.8,660,1.16066,2,2,251692,1343.41,723798,
92096,2,server2,12,1104.08,779.8,660,1.16066,2,2,263538,1343.41,723798,
65445,2,server2,13,1115.61,770.2,660,1.16066,2,2,236887,1343.41,723798,
100637,2,server2,16,1048.45,776.6,660,1.16066,2,2,272079,1343.41,723798,
65453,2,server2,21,1429.33,770.2,660,1.16066,2,2,236895,1343.41,723798,
105372,2,server2,24,1050.01,779.8,660,1.16066,2,2,276814,1343.41,723798,
65445,2,server2,29,1148.33,773.4,660,1.16066,2,2,236887,1343.41,723798,
66264,2,server2,0,903297,779.8,661,0.491608,2,1,190759,1124.32,841166,
103967,2,server2,4,1201.86,779.8,661,0.491608,2,1,228462,1124.32,841166,
65571,2,server2,5,845783,770.2,661,0.491608,2,1,190066,1124.32,841166,
65501,2,server2,8,870839,776.6,661,0.491608,2,1,189996,1124.32,841166,
92096,2,server2,12,1104.08,779.8,661,0.491608,2,1,216591,1124.32,841166,
65.5,2,server2,13,1115.61,770.2,661,0.491608,2,1,189995,1124.32,841166,
76394,2,server2,16,860763,776.6,661,0.491608,2,1,200889,1124.32,841166,
99052,2,server2,20,983173,779.8,661,0.491608,2,1,223547,1124.32,841166,
71066,2,server2,21,1415.47,770.2,661,0.491608,2,1,195561,1124.32,841166,
85324,2,server2,24,895709,779.8,661,0.491608,2,1,209819,1124.32,841166,
95241,2,server2,28,1014.17,779.8,661,0.491608,2,1,219736,1124.32,841166,
65495,2,server2,29,1148.33,773.4,661,0.491608,2,1,189.99,1124.32,841166,
65513,2,server2,21,1429.33,770.2,662,2.2923,2,1,190012,1425.97,470369,
67253,2,server2,0,908872,779.8,663,0.885903,2,2,247198,1055.68,1041.23,
103967,2,server2,4,1201.86,779.8,663,0.885903,2,2,283912,1055.68,1041.23,
72972,2,server2,8,915252,776.6,663,0.885903,2,2,252917,1055.68,1041.23,
65948,2,server2,9,1160.37,770.2,663,0.885903,2,2,245893,1055.68,1041.23,
65959,2,server2,11,779.8,958379,663,0.885903,2,2,245904,1055.68,1041.23,
92096,2,server2,12,1104.08,779.8,663,0.885903,2,2,272041,1055.68,1041.23,
65.95,2,server2,13,1115.61,770.2,663,0.885903,2,2,245895,1055.68,1041.23,
65957,2,server2,15,779.8,932175,663,0.885903,2,2,245902,1055.68,1041.23,
90195,2,server2,16,915265,776.6,663,0.885903,2,2,270.14,1055.68,1041.23,
99052,2,server2,20,983173,779.8,663,0.885903,2,2,278997,1055.68,1041.23,
65946,2,server2,23,779.8,970415,663,0.885903,2,2,245891,1055.68,1041.23,
88873,2,server2,24,909336,779.8,663,0.885903,2,2,268818,1055.68,1041.23,
65967,2,server2,27,776.6,1016.83,663,0.885903,2,2,245912,1055.68,1041.23,
95241,2,server2,28,1014.17,779.8,663,0.885903,2,2,275186,1055.68,1041.23,
65945,2,server2,29,1148.33,773.4,663,0.885903,2,2,245.89,1055.68,1041.23,
105.93,2,server2,6,773.4,913597,664,0.93563,2,2,285875,861.76,1199.37,
65959,2,server2,11,779.8,958379,664,0.93563,2,2,245904,861.76,1199.37,
65957,2,server2,15,779.8,932175,664,0.93563,2,2,245902,861.76,1199.37,
65946,2,server2,23,779.8,970415,664,0.93563,2,2,245891,861.76,1199.37,
65967,2,server2,27,776.6,1016.83,664,0.93563,2,2,245912,861.76,1199.37,
92.44,2,server2,0,1019.04,779.8,665,1.61856,2,2,274.57,1318.05,772772,
103967,2,server2,4,1201.86,779.8,665,1.61856,2,2,286097,1318.05,772772,
76825,2,server2,8,1018.89,776.6,665,1.61856,2,2,258955,1318.05,772772,
92096,2,server2,12,1104.08,779.8,665,1.61856,2,2,274226,1318.05,772772,
66135,2,server2,13,1115.61,770.2,665,1.61856,2,2,248265,1318.05,772772,
93395,2,server2,16,1018.52,776.6,665,1.61856,2,2,275525,1318.05,772772,
66138,2,server2,21,1428.08,770.2,665,1.61856,2,2,248268,1318.05,772772,
100064,2,server2,24,1018.26,779.8,665,1.61856,2,2,282194,1318.05,772772,
101328,2,server2,28,1018.86,779.8,665,1.61856,2,2,283458,1318.05,772772,
66.1301,2,server2,29,1148.33,773.4,665,1.61856,2,2,248.26,1318.05,772772,
66264,2,server2,0,903297,779.8,666,2.27693,2,2,248394,1024.1,1051.61,
66145,2,server2,3,779.8,940155,666,2.27693,2,2,248275,1024.1,1051.61,
104874,2,server2,6,773.4,887133,666,2.27693,2,2,287004,1024.1,1051.61,
72787,2,server2,8,905385,776.6,666,2.27693,2,2,254917,1024.1,1051.61,
66.13,2,server2,11,779.8,957069,666,2.27693,2,2,248.26,1024.1,1051.61,
92096,2,server2,12,1104.08,779.8,666,2.27693,2,2,274226,1024.1,1051.61,
66135,2,server2,13,1115.61,770.2,666,2.27693,2,2,248265,1024.1,1051.61,
66137,2,server2,15,779.8,932175,666,2.27693,2,2,248267,1024.1,1051.61,
90193,2,server2,16,904784,776.6,666,2.27693,2,2,272323,1024.1,1051.61,
99052,2,server2,20,983173,779.8,666,2.27693,2,2,281182,1024.1,1051.61,
66143,2,server2,23,779.8,970415,666,2.27693,2,2,248273,1024.1,1051.61,
85324,2,server2,24,897227,779.8,666,2.27693,2,2,267454,1024.1,1051.61,
66133,2,server2,27,776.6,1016.83,666,2.27693,2,2,248263,1024.1,1051.61,
95241,2,server2,28,1014.17,779.8,666,2.27693,2,2,277371,1024.1,1051.61,
68695,2,server2,29,1136.19,773.4,666,2.27693,2,2,250825,1024.1,1051.61,
66264,2,server2,0,903297,779.8,667,0.523285,2,1,200394,934619,665249,
66138,2,server2,1,807112,770.2,667,0.523285,2,1,200268,934619,665249,
77265,2,server2,2,770.2,763599,667,0.523285,2,1,211395,934619,665249,
97371,2,server2,3,779.8,922014,667,0.523285,2,1,231501,934619,665249,
103967,2,server2,4,1201.86,779.8,667,0.523285,2,1,238097,934619,665249,
66146,2,server2,5,845783,770.2,667,0.523285,2,1,200276,934619,665249,
88597,2,server2,6,773.4,763599,667,0.523285,2,1,222727,934619,665249,
66131,2,server2,8,870839,776.6,667,0.523285,2,1,200261,934619,665249,
92378,2,server2,11,779.8,921711,667,0.523285,2,1,226508,934619,665249,
92096,2,server2,12,1104.08,779.8,667,0.523285,2,1,226226,934619,665249,
66135,2,server2,13,1115.61,770.2,667,0.523285,2,1,200265,934619,665249,
67355,2,server2,15,779.8,921907,667,0.523285,2,1,201485,934619,665249,
76394,2,server2,16,860763,776.6,667,0.523285,2,1,210524,934619,665249,
66154,2,server2,19,776.6,881.42,667,0.523285,2,1,200284,934619,665249,
99052,2,server2,20,983173,779.8,667,0.523285,2,1,233182,934619,665249,
72317,2,server2,23,779.8,921602,667,0.523285,2,1,206447,934619,665249,
85324,2,server2,24,895709,779.8,667,0.523285,2,1,219454,934619,665249,
70.21,2,server2,27,776.6,920053,667,0.523285,2,1,204.34,934619,665249,
95241,2,server2,28,1014.17,779.8,667,0.523285,2,1,229371,934619,665249,
66.1301,2,server2,29,1148.33,773.4,667,0.523285,2,1,200.26,934619,665249,
78232,2,server2,0,992567,779.8,668,0.875665,2,1,212362,1130.19,1046.06,
103967,2,server2,4,1201.86,779.8,668,0.875665,2,1,238097,1130.19,1046.06,
76.57,2,server2,8,999156,776.6,668,0.875665,2,1,210.7,1130.19,1046.06,
92096,2,server2,12,1104.08,779.8,668,0.875665,2,1,226226,1130.19,1046.06,
66135,2,server2,13,1115.61,770.2,668,0.875665,2,1,200265,1130.19,1046.06,
93393,2,server2,16,999.08,776.6,668,0.875665,2,1,227523,1130.19,1046.06,
98949,2,server2,24,992556,779.8,668,0.875665,2,1,233079,1130.19,1046.06,
95241,2,server2,28,1014.17,779.8,668,0.875665,2,1,229371,1130.19,1046.06,
66.1301,2,server2,29,1148.33,773.4,668,0.875665,2,1,200.26,1130.19,1046.06,
103967,2,server2,4,1201.86,779.8,669,0.405917,2,1,236097,1267.52,1046.95,
93138,2,server2,8,1132.37,779.8,669,0.405917,2,1,225268,1267.52,1046.95,
83919,2,server2,21,1382.71,770.2,669,0.405917,2,1,216049,1267.52,1046.95,
66.1301,2,server2,29,1148.33,773.4,669,0.405917,2,1,198.26,1267.52,1046.95,
66393,2,server2,0,904687,779.8,670,2.06271,2,1,192722,822418,651612,
66268,2,server2,1,807112,770.2,670,0.519719,2,0,197532,811149,849715,
66338,2,server2,1,807112,770.2,670,2.06271,2,1,192667,822418,651612,
77265,2,server2,2,770.2,763599,670,0.519719,2,0,208529,811149,849715,
77265,2,server2,2,770.2,763599,670,2.06271,2,1,203594,822418,651612,
66265,2,server2,3,779.8,940155,670,0.519719,2,0,197529,811149,849715,
66.34,2,server2,3,779.8,940155,670,2.06271,2,1,192669,822418,651612,
66276,2,server2,5,845783,770.2,670,0.519719,2,0,197.54,811149,849715,
66341,2,server2,5,845783,770.2,670,2.06271,2,1,192.67,822418,651612,
88597,2,server2,6,773.4,763599,670,0.519719,2,0,219861,811149,849715,
88597,2,server2,6,773.4,763599,670,2.06271,2,1,214926,822418,651612,
66268,2,server2,8,870839,776.6,670,0.519719,2,0,197532,811149,849715,
66344,2,server2,8,870839,776.6,670,2.06271,2,1,192673,822418,651612,
66359,2,server2,9,1100.17,770.2,670,0.519719,2,0,197623,811149,849715,
66314,2,server2,11,779.8,953135,670,0.519719,2,0,197578,811149,849715,
67044,2,server2,11,779.8,947902,670,2.06271,2,1,193373,822418,651612,
73963,2,server2,13,1099.78,770.2,670,0.519719,2,0,205227,811149,849715,
73988,2,server2,13,1097.67,770.2,670,2.06271,2,1,200317,822418,651612,
66272,2,server2,15,779.8,932175,670,0.519719,2,0,197536,811149,849715,
66347,2,server2,15,779.8,932175,670,2.06271,2,1,192676,822418,651612,
76394,2,server2,16,860763,776.6,670,0.519719,2,0,207658,811149,849715,
76394,2,server2,16,860763,776.6,670,2.06271,2,1,202723,822418,651612,
66269,2,server2,19,776.6,881.42,670,0.519719,2,0,197533,811149,849715,
66.33,2,server2,19,776.6,881.42,670,2.06271,2,1,192659,822418,651612,
99052,2,server2,20,983173,779.8,670,0.519719,2,0,230316,811149,849715,
99052,2,server2,20,983173,779.8,670,2.06271,2,1,225381,822418,651612,
66273,2,server2,23,779.8,970415,670,0.519719,2,0,197537,811149,849715,
67676,2,server2,23,779.8,948088,670,2.06271,2,1,194005,822418,651612,
85324,2,server2,24,895709,779.8,670,0.519719,2,0,216588,811149,849715,
85324,2,server2,24,895709,779.8,670,2.06271,2,1,211653,822418,651612,
66264,2,server2,27,776.6,1015.3,670,0.519719,2,0,197528,811149,849715,
68735,2,server2,27,776.6,947693,670,2.06271,2,1,195064,822418,651612,
95241,2,server2,28,1014.17,779.8,670,0.519719,2,0,226505,811149,849715,
95241,2,server2,28,1014.17,779.8,670,2.06271,2,1,221.57,822418,651612,
73445,2,server2,29,1099.8,773.4,670,0.519719,2,0,204709,811149,849715,
73445,2,server2,29,1095.24,773.4,670,2.06271,2,1,199774,822418,651612,
66.37,2,server2,3,779.8,940155,671,0.649436,2,0,200727,680387,1138.15,
104278,2,server2,6,773.4,853.72,671,0.649436,2,0,238635,680387,1138.15,
66369,2,server2,11,779.8,953135,671,0.649436,2,0,200726,680387,1138.15,
66362,2,server2,15,779.8,932175,671,0.649436,2,0,200719,680387,1138.15,
66359,2,server2,19,776.6,879943,671,0.649436,2,0,200716,680387,1138.15,
66371,2,server2,27,776.6,1012.23,671,0.649436,2,0,200728,680387,1138.15,
66363,2,server2,1,807112,770.2,672,1.13542,1,0,200721,605789,751934,
67258,2,server2,1,807112,770.2,672,0.831545,2,0,204508,640012,966798,
77265,2,server2,2,770.2,763599,672,0.831545,2,0,214515,640012,966798,
77265,2,server2,2,770.2,763599,672,1.13542,1,0,211623,605789,751934,
66.37,2,server2,3,779.8,940155,672,1.13542,1,0,200728,605789,751934,
67.26,2,server2,3,779.8,940155,672,0.831545,2,0,204.51,640012,966798,
66361,2,server2,5,845783,770.2,672,1.13542,1,0,200719,605789,751934,
67261,2,server2,5,845783,770.2,672,0.831545,2,0,204511,640012,966798,
88597,2,server2,6,773.4,763599,672,0.831545,2,0,225847,640012,966798,
88597,2,server2,6,773.4,763599,672,1.13542,1,0,222955,605789,751934,
66359,2,server2,8,870839,776.6,672,1.13542,1,0,200717,605789,751934,
67251,2,server2,8,870839,776.6,672,0.831545,2,0,204501,640012,966798,
86038,2,server2,9,904.27,770.2,672,1.13542,1,0,220396,605789,751934,
94681,2,server2,9,866487,770.2,672,0.831545,2,0,231931,640012,966798,
66369,2,server2,11,779.8,953135,672,1.13542,1,0,200727,605789,751934,
67251,2,server2,11,779.8,947902,672,0.831545,2,0,204501,640012,966798,
66362,2,server2,15,779.8,932175,672,1.13542,1,0,200.72,605789,751934,
67254,2,server2,15,779.8,923189,672,0.831545,2,0,204504,640012,966798,
76394,2,server2,16,860763,776.6,672,0.831545,2,0,213644,640012,966798,
76394,2,server2,16,860763,776.6,672,1.13542,1,0,210752,605789,751934,
66359,2,server2,19,776.6,879943,672,1.13542,1,0,200717,605789,751934,
67262,2,server2,19,776.6,876985,672,0.831545,2,0,204512,640012,966798,
67252,2,server2,23,779.8,962045,672,0.831545,2,0,204502,640012,966798,
85324,2,server2,24,895709,779.8,672,1.13542,1,0,219682,605789,751934,
67038,2,server2,27,776.6,996853,672,1.13542,1,0,201396,605789,751934,
89395,2,server2,29,903811,773.4,672,1.13542,1,0,223753,605789,751934,
99126,2,server2,29,868999,773.4,672,0.831545,2,0,236376,640012,966798,
66393,2,server2,0,904687,779.8,673,0.69479,2,1,216772,814408,740374,
66838,2,server2,0,906081,779.8,673,0.563454,2,1,194667,983959,632.1,
66388,2,server2,1,807112,770.2,673,0.69479,2,1,216767,814408,740374,
66833,2,server2,1,807112,770.2,673,0.563454,2,1,194662,983959,632.1,
67258,2,server2,1,807112,770.2,673,1.66106,2,1,212511,634282,996803,
77265,2,server2,2,770.2,763599,673,0.563454,2,1,205094,983959,632.1,
77265,2,server2,2,770.2,763599,673,0.69479,2,1,227644,814408,740374,
77265,2,server2,2,770.2,763599,673,1.66106,2,1,222518,634282,996803,
66385,2,server2,3,779.8,940155,673,0.69479,2,1,216764,814408,740374,
67.26,2,server2,3,779.8,940155,673,1.66106,2,1,212513,634282,996803,
106291,2,server2,3,779.8,850771,673,0.563454,2,1,234.12,983959,632.1,
103967,2,server2,4,1201.86,779.8,673,0.563454,2,1,231796,983959,632.1,
66386,2,server2,5,845783,770.2,673,0.69479,2,1,216765,814408,740374,
66831,2,server2,5,845783,770.2,673,0.563454,2,1,194.66,983959,632.1,
70847,2,server2,5,829549,770.2,673,1.66106,2,1,216.1,634282,996803,
88597,2,server2,6,773.4,763599,673,0.563454,2,1,216426,983959,632.1,
88597,2,server2,6,773.4,763599,673,0.69479,2,1,238976,814408,740374,
88597,2,server2,6,773.4,763599,673,1.66106,2,1,233.85,634282,996803,
66384,2,server2,8,870839,776.6,673,0.69479,2,1,216763,814408,740374,
66836,2,server2,8,870839,776.6,673,0.563454,2,1,194665,983959,632.1,
66384,2,server2,9,1100.17,770.2,673,0.69479,2,1,216763,814408,740374,
66394,2,server2,11,779.8,953135,673,0.69479,2,1,216773,814408,740374,
67261,2,server2,11,779.8,947902,673,1.66106,2,1,212514,634282,996803,
95703,2,server2,11,779.8,850968,673,0.563454,2,1,223532,983959,632.1,
92096,2,server2,12,1104.08,779.8,673,0.563454,2,1,219925,983959,632.1,
92096,2,server2,12,1104.08,779.8,673,0.69479,2,1,242475,814408,740374,
67.23,2,server2,13,1115.61,770.2,673,0.563454,2,1,195059,983959,632.1,
69335,2,server2,13,1112.44,770.2,673,0.69479,2,1,219714,814408,740374,
66382,2,server2,15,779.8,932175,673,0.69479,2,1,216761,814408,740374,
67254,2,server2,15,779.8,923189,673,1.66106,2,1,212507,634282,996803,
76394,2,server2,16,860763,776.6,673,0.563454,2,1,204223,983959,632.1,
76394,2,server2,16,860763,776.6,673,0.69479,2,1,226773,814408,740374,
67262,2,server2,19,776.6,876985,673,1.66106,2,1,212515,634282,996803,
91.99,2,server2,19,776.6,848782,673,0.563454,2,1,219819,983959,632.1,
99052,2,server2,20,983173,779.8,673,0.563454,2,1,226881,983959,632.1,
99052,2,server2,20,983173,779.8,673,0.69479,2,1,249431,814408,740374,
66383,2,server2,23,779.8,967627,673,0.69479,2,1,216762,814408,740374,
67262,2,server2,23,779.8,962045,673,1.66106,2,1,212515,634282,996803,
79337,2,server2,23,779.8,850556,673,0.563454,2,1,207166,983959,632.1,
85324,2,server2,24,895709,779.8,673,0.563454,2,1,213153,983959,632.1,
85324,2,server2,24,895709,779.8,673,0.69479,2,1,235703,814408,740374,
66386,2,server2,27,776.6,1012.23,673,0.69479,2,1,216765,814408,740374,
67253,2,server2,27,776.6,981502,673,1.66106,2,1,212506,634282,996803,
82133,2,server2,27,776.6,847875,673,0.563454,2,1,209962,983959,632.1,
95241,2,server2,28,1014.17,779.8,673,0.563454,2,1,223.07,983959,632.1,
95241,2,server2,28,1014.17,779.8,673,0.69479,2,1,245.62,814408,740374,
66865,2,server2,29,1146.81,773.4,673,0.563454,2,1,194694,983959,632.1,
69229,2,server2,29,1111.94,773.4,673,0.69479,2,1,219608,814408,740374,
69624,2,server2,0,911655,779.8,674,1.63369,1,2,223833,1055.92,517197,
93055,2,server2,0,1023.23,779.8,674,0.591411,2,1,220914,1296.58,901075,
67258,2,server2,1,807112,770.2,674,1.72561,2,1,206511,957008,832579,
77265,2,server2,2,770.2,763599,674,1.72561,2,1,216518,957008,832579,
66385,2,server2,3,779.8,940155,674,1.59255,2,1,216765,623621,1166.03,
67.26,2,server2,3,779.8,940155,674,1.72561,2,1,206513,957008,832579,
103967,2,server2,4,1201.86,779.8,674,0.591411,2,1,231826,1296.58,901075,
103967,2,server2,4,1201.86,779.8,674,1.72561,2,1,243.22,957008,832579,
67261,2,server2,5,845783,770.2,674,1.72561,2,1,206514,957008,832579,
88597,2,server2,6,773.4,763599,674,1.72561,2,1,227.85,957008,832579,
105767,2,server2,6,773.4,906638,674,1.59255,2,1,256147,623621,1166.03,
67256,2,server2,8,870839,776.6,674,1.72561,2,1,206509,957008,832579,
72787,2,server2,8,905385,776.6,674,1.63369,1,2,226996,1055.92,517197,
76845,2,server2,8,1023.82,776.6,674,0.591411,2,1,204704,1296.58,901075,
67259,2,server2,9,1078.93,770.2,674,1.72561,2,1,206512,957008,832579,
66394,2,server2,11,779.8,953135,674,1.59255,2,1,216774,623621,1166.03,
67261,2,server2,11,779.8,947902,674,1.72561,2,1,206514,957008,832579,
92096,2,server2,12,1104.08,779.8,674,0.591411,2,1,219955,1296.58,901075,
92096,2,server2,12,1104.08,779.8,674,1.63369,1,2,246305,1055.92,517197,
92096,2,server2,12,1104.08,779.8,674,1.72561,2,1,231349,957008,832579,
67.23,2,server2,13,1115.61,770.2,674,0.591411,2,1,195089,1296.58,901075,
67.23,2,server2,13,1115.61,770.2,674,1.63369,1,2,221439,1055.92,517197,
67265,2,server2,13,1115.61,770.2,674,1.72561,2,1,206518,957008,832579,
66382,2,server2,15,779.8,932175,674,1.59255,2,1,216762,623621,1166.03,
67254,2,server2,15,779.8,923189,674,1.72561,2,1,206507,957008,832579,
76394,2,server2,16,860763,776.6,674,1.72561,2,1,215647,957008,832579,
90193,2,server2,16,906285,776.6,674,1.63369,1,2,244402,1055.92,517197,
99627,2,server2,16,1024.5,776.6,674,0.591411,2,1,227486,1296.58,901075,
67262,2,server2,19,776.6,876985,674,1.72561,2,1,206515,957008,832579,
99052,2,server2,20,983173,779.8,674,1.63369,1,2,253261,1055.92,517197,
99052,2,server2,20,983173,779.8,674,1.72561,2,1,238305,957008,832579,
66887,2,server2,21,1425.56,770.2,674,0.591411,2,1,194746,1296.58,901075,
66383,2,server2,23,779.8,967627,674,1.59255,2,1,216763,623621,1166.03,
67262,2,server2,23,779.8,962045,674,1.72561,2,1,206515,957008,832579,
85324,2,server2,24,895709,779.8,674,1.72561,2,1,224577,957008,832579,
90325,2,server2,24,912369,779.8,674,1.63369,1,2,244534,1055.92,517197,
101981,2,server2,24,1022.79,779.8,674,0.591411,2,1,229.84,1296.58,901075,
66386,2,server2,27,776.6,1012.23,674,1.59255,2,1,216766,623621,1166.03,
67253,2,server2,27,776.6,981502,674,1.72561,2,1,206506,957008,832579,
95241,2,server2,28,1014.17,779.8,674,1.63369,1,2,249.45,1055.92,517197,
95241,2,server2,28,1014.17,779.8,674,1.72561,2,1,234494,957008,832579,
101861,2,server2,28,1023.54,779.8,674,0.591411,2,1,229.72,1296.58,901075,
66865,2,server2,29,1146.81,773.4,674,0.591411,2,1,194724,1296.58,901075,
67225,2,server2,29,1146.81,773.4,674,1.63369,1,2,221434,1055.92,517197,
67255,2,server2,29,1146.81,773.4,674,1.72561,2,1,206508,957008,832579,
106155,2,server2,2,770.2,777729,675,1.74664,2,1,254408,674288,1061.45,
67045,2,server2,3,779.8,940155,675,0.530668,2,2,276083,489072,1009.65,
67.26,2,server2,3,779.8,940155,675,1.74664,2,1,215513,674288,1061.45,
102646,2,server2,6,773.4,778476,675,1.74664,2,1,250899,674288,1061.45,
105963,2,server2,6,773.4,914994,675,0.530668,2,2,315001,489072,1009.65,
67044,2,server2,11,779.8,949206,675,0.530668,2,2,276082,489072,1009.65,
67261,2,server2,11,779.8,947902,675,1.74664,2,1,215514,674288,1061.45,
67254,2,server2,15,779.8,923189,675,1.74664,2,1,215507,674288,1061.45,
67262,2,server2,19,776.6,876985,675,1.74664,2,1,215515,674288,1061.45,
67042,2,server2,23,779.8,962045,675,0.530668,2,2,276.08,489072,1009.65,
67262,2,server2,23,779.8,962045,675,1.74664,2,1,215515,674288,1061.45,
67253,2,server2,27,776.6,981502,675,1.74664,2,1,215506,674288,1061.45,
94.45,2,server2,0,1041.35,779.8,676,0.440388,2,1,241494,1201.63,526454,
67258,2,server2,1,807112,770.2,676,1.90005,1,1,212511,818962,620425,
77265,2,server2,2,770.2,763599,676,1.90005,1,1,222518,818962,620425,
97395,2,server2,3,779.8,917182,676,1.90005,1,1,242648,818962,620425,
103967,2,server2,4,1201.86,779.8,676,0.440388,2,1,251011,1201.63,526454,
67261,2,server2,5,845783,770.2,676,1.90005,1,1,212514,818962,620425,
88597,2,server2,6,773.4,763599,676,1.90005,1,1,233.85,818962,620425,
67256,2,server2,8,870839,776.6,676,1.90005,1,1,212509,818962,620425,
79088,2,server2,8,1041.92,779.8,676,0.440388,2,1,226132,1201.63,526454,
67274,2,server2,9,1077.75,770.2,676,1.90005,1,1,212527,818962,620425,
94834,2,server2,11,779.8,917782,676,1.90005,1,1,240087,818962,620425,
92096,2,server2,12,1104.08,779.8,676,0.440388,2,1,239.14,1201.63,526454,
67.23,2,server2,13,1115.61,770.2,676,0.440388,2,1,214274,1201.63,526454,
94203,2,server2,13,1078.65,770.2,676,1.90005,1,1,239456,818962,620425,
67733,2,server2,15,779.8,916777,676,1.90005,1,1,212986,818962,620425,
76394,2,server2,16,860763,776.6,676,1.90005,1,1,221647,818962,620425,
100636,2,server2,16,1036.48,776.6,676,0.440388,2,1,247.68,1201.63,526454,
67262,2,server2,19,776.6,876985,676,1.90005,1,1,212515,818962,620425,
99052,2,server2,20,983173,779.8,676,1.90005,1,1,244305,818962,620425,
88144,2,server2,21,1376.4,770.2,676,0.440388,2,1,235188,1201.63,526454,
72386,2,server2,23,779.8,917424,676,1.90005,1,1,217639,818962,620425,
85324,2,server2,24,895709,779.8,676,1.90005,1,1,230577,818962,620425,
105324,2,server2,24,1042.44,779.8,676,0.440388,2,1,252368,1201.63,526454,
70353,2,server2,27,776.6,916974,676,1.90005,1,1,215606,818962,620425,
95241,2,server2,28,1014.17,779.8,676,1.90005,1,1,240494,818962,620425,
67055,2,server2,29,1146.81,773.4,676,0.440388,2,1,214099,1201.63,526454,
74093,2,server2,29,1075.53,773.4,676,1.90005,1,1,219346,818962,620425,
67258,2,server2,1,807112,770.2,677,0.464993,2,2,284511,815113,819457,
77265,2,server2,2,770.2,763599,677,0.464993,2,2,294518,815113,819457,
67135,2,server2,3,779.8,940155,677,1.40928,2,0,199.27,683194,1077.7,
67.26,2,server2,3,779.8,940155,677,0.464993,2,2,284513,815113,819457,
67261,2,server2,5,845783,770.2,677,0.464993,2,2,284514,815113,819457,
88597,2,server2,6,773.4,763599,677,0.464993,2,2,305.85,815113,819457,
103121,2,server2,6,773.4,792345,677,1.40928,2,0,235256,683194,1077.7,
67256,2,server2,8,870839,776.6,677,0.464993,2,2,284509,815113,819457,
67259,2,server2,9,1078.93,770.2,677,0.464993,2,2,284512,815113,819457,
67151,2,server2,11,779.8,947902,677,1.40928,2,0,199286,683194,1077.7,
67261,2,server2,11,779.8,947902,677,0.464993,2,2,284514,815113,819457,
92096,2,server2,12,1104.08,779.8,677,0.464993,2,2,309349,815113,819457,
69355,2,server2,13,1110.32,770.2,677,0.464993,2,2,286608,815113,819457,
67139,2,server2,15,779.8,923189,677,1.40928,2,0,199274,683194,1077.7,
67254,2,server2,15,779.8,923189,677,0.464993,2,2,284507,815113,819457,
76394,2,server2,16,860763,776.6,677,0.464993,2,2,293647,815113,819457,
67137,2,server2,19,776.6,876985,677,1.40928,2,0,199272,683194,1077.7,
67262,2,server2,19,776.6,876985,677,0.464993,2,2,284515,815113,819457,
99052,2,server2,20,983173,779.8,677,0.464993,2,2,316305,815113,819457,
67147,2,server2,23,779.8,962045,677,1.40928,2,0,199282,683194,1077.7,
67262,2,server2,23,779.8,962045,677,0.464993,2,2,284515,815113,819457,
85324,2,server2,24,895709,779.8,677,0.464993,2,2,302577,815113,819457,
67142,2,server2,27,776.6,989171,677,1.40928,2,0,199277,683194,1077.7,
67253,2,server2,27,776.6,981502,677,0.464993,2,2,284506,815113,819457,
95241,2,server2,28,1014.17,779.8,677,0.464993,2,2,312494,815113,819457,
73181,2,server2,29,1110.42,773.4,677,0.464993,2,2,290434,815113,819457,
67258,2,server2,1,807112,770.2,678,0.572575,2,2,289511,1055.59,682624,
77265,2,server2,2,770.2,763599,678,0.572575,2,2,299518,1055.59,682624,
103967,2,server2,4,1201.86,779.8,678,0.572575,2,2,326.22,1055.59,682624,
67261,2,server2,5,845783,770.2,678,0.572575,2,2,289514,1055.59,682624,
88597,2,server2,6,773.4,763599,678,0.572575,2,2,310.85,1055.59,682624,
67256,2,server2,8,870839,776.6,678,0.572575,2,2,289509,1055.59,682624,
67259,2,server2,9,1078.93,770.2,678,0.572575,2,2,289512,1055.59,682624,
92096,2,server2,12,1104.08,779.8,678,0.572575,2,2,314349,1055.59,682624,
67265,2,server2,13,1115.61,770.2,678,0.572575,2,2,289518,1055.59,682624,
76394,2,server2,16,860763,776.6,678,0.572575,2,2,298647,1055.59,682624,
99052,2,server2,20,983173,779.8,678,0.572575,2,2,321305,1055.59,682624,
85324,2,server2,24,895709,779.8,678,0.572575,2,2,307577,1055.59,682624,
95241,2,server2,28,1014.17,779.8,678,0.572575,2,2,317494,1055.59,682624,
67255,2,server2,29,1146.81,773.4,678,0.572575,2,2,289508,1055.59,682624,
67258,2,server2,1,807112,770.2,679,0.585858,2,2,284511,651924,769594,
77265,2,server2,2,770.2,763599,679,0.585858,2,2,294518,651924,769594,
67.26,2,server2,3,779.8,940155,679,0.585858,2,2,284513,651924,769594,
67261,2,server2,5,845783,770.2,679,0.585858,2,2,284514,651924,769594,
88597,2,server2,6,773.4,763599,679,0.585858,2,2,305.85,651924,769594,
67256,2,server2,8,870839,776.6,679,0.585858,2,2,284509,651924,769594,
68292,2,server2,9,951447,770.2,679,0.585858,2,2,285545,651924,769594,
67261,2,server2,11,779.8,947902,679,0.585858,2,2,284514,651924,769594,
